country,year,month,date,cs,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
FR,2009,4,17,100,49480,49027,46933,45164,45253,48391,53171,57240,59546,60090,59588,59613,59455,57847,56264,54152,52439,52394,53938,53381,54109,52882,55001,53523
FR,2009,4,18,100,49208,48622,46171,43827,43093,44050,45078,47406,50460,52155,52117,52666,54229,51484,49409,47495,46345,46587,48869,49232,50213,49650,52612,51647
FR,2009,4,19,100,47698,47277,44636,41916,40906,41219,41039,42252,45082,47249,48454,49531,51110,47691,45082,43151,42021,42571,45230,47319,49563,49358,51445,50189
FR,2009,4,20,100,46254,46001,44016,42079,42618,46251,51239,55779,58469,59293,58998,59221,59066,57759,55865,54076,52465,51922,54046,53646,53543,52343,54288,52617
FR,2009,4,21,100,48463,48069,45953,44080,44337,47633,52339,56623,58759,59244,58887,58924,58527,57285,55677,53730,52095,51651,53381,52700,52795,51862,53748,52110
FR,2009,4,22,100,47465,47057,44903,43090,43339,46630,50841,55109,57596,58215,58053,57965,57678,56196,54861,52909,51118,50445,51859,51017,51196,50898,52672,51200
FR,2009,4,23,100,46974,46515,44461,42523,42560,45823,50291,54649,56557,57064,56800,56886,56665,55422,54067,52053,50486,49553,51205,50438,50525,50188,51926,50223
FR,2009,4,24,100,45968,45530,43582,41794,41886,44785,48968,53072,55161,55710,55585,55584,55695,53971,52313,50463,48772,48300,49654,48788,48905,49038,51144,49547
FR,2009,4,25,100,45106,44165,41785,39569,38703,39538,39922,42465,45796,48024,48686,49665,51093,48563,46718,45158,44143,44528,46699,46930,47161,47155,50027,48935
FR,2009,4,26,100,44976,44212,41678,39159,38038,38259,37814,39273,42259,45032,47018,48587,50304,47059,44767,42905,41953,42694,45477,47113,48211,48287,50452,49135
FR,2009,4,27,100,44898,44500,42468,40718,41331,45142,49975,54816,57474,58830,59159,60034,60102,59039,57326,55540,54285,54181,56463,56236,55269,53979,55702,54152
FR,2009,4,28,100,49694,49041,47044,45225,45517,48728,53476,58443,60653,61300,61359,61847,61281,60221,58549,56714,55071,54774,56867,56403,55766,55196,56906,54994
FR,2009,4,29,100,50329,49808,47767,45912,45980,49358,53632,58282,61261,62059,61797,62326,61887,60607,58743,56834,55307,54599,56610,55678,54944,54563,56203,54673
FR,2009,4,30,100,50242,49860,47821,45712,45932,49019,53376,57975,59612,59894,59475,59526,59219,57874,56107,54101,52246,51531,52643,51968,51526,51640,53500,51603
FR,2009,5,1,100,46756,45958,43463,40926,39686,39933,39360,41167,43289,44435,44800,45391,47406,44256,41867,40002,38679,39008,41108,42345,43577,45315,48357,47490
FR,2009,5,2,100,43471,42988,40720,38546,38095,39201,39369,41770,44801,46728,46877,47681,49416,46733,45026,43289,41766,42039,43811,43779,43624,45256,48154,47148
FR,2009,5,3,100,43240,42385,39997,37435,36533,36800,35954,37498,40139,42562,44032,45048,46869,43570,41515,39729,38989,39798,42490,43736,44719,45875,48028,46669
FR,2009,5,4,100,42780,42474,40692,38950,39594,43383,48539,53248,55241,55930,56025,56331,56680,55331,53974,52370,50954,50418,52730,52165,50754,50792,52267,50664
FR,2009,5,5,100,46451,46015,44088,42279,42490,45725,50898,55799,57501,58140,58119,58664,58588,57396,56130,54268,52796,52330,53726,52737,51775,51646,53089,51275
FR,2009,5,6,100,46691,46139,44058,42221,42333,45495,49742,54086,56641,57430,57469,58277,57887,56433,55057,53248,51612,51023,52092,51076,49627,50726,52382,50533
FR,2009,5,7,100,46212,45651,43546,41562,41691,44658,49265,53699,55229,55825,55758,56187,56217,55241,54082,52186,50529,49861,50587,49379,47890,48723,50655,48690
FR,2009,5,8,100,43713,42891,40328,37896,36690,36744,36595,38805,41735,44370,45561,46653,48662,45913,43920,42002,40915,41148,42688,43572,43407,44813,47797,46509
FR,2009,5,9,100,42468,41766,39383,37183,36572,37211,37484,39921,43115,45520,45977,46887,48678,46170,44639,43030,41946,41939,43524,43149,42664,44470,47430,46375
FR,2009,5,10,100,42141,41241,38601,36298,35245,35127,34459,35986,38842,41099,42655,43943,45883,42784,40844,39230,38361,39312,41870,43201,43695,44514,46526,44910
FR,2009,5,11,100,40843,40319,38339,36459,36950,40328,45359,50453,53046,54212,54662,55441,55637,54760,53575,52177,50661,50249,51979,50933,48873,48692,50296,48525
FR,2009,5,12,100,43952,43208,41132,39339,39537,42455,47614,52941,55079,56314,56820,57453,57283,56174,55167,53584,52149,51565,52928,51387,49372,49758,51667,49627
FR,2009,5,13,100,44766,43906,41786,39972,40115,42676,47046,51423,54996,56376,56750,57601,57451,56361,55267,53537,52148,51547,53200,51702,49544,49335,51098,49251
FR,2009,5,14,100,44581,43877,41696,39715,39744,42215,47148,52314,54633,55791,56501,57134,57113,56113,54979,53432,52183,52045,53878,52368,50066,49481,51024,49157
FR,2009,5,15,100,44553,43795,41734,39926,39940,42639,47115,52903,55291,56432,56952,57294,57105,55476,54123,52134,50527,50386,51461,49947,48275,49123,51421,49729
FR,2009,5,16,100,44955,43848,41269,39071,38456,38749,39682,42389,45599,47686,48084,48894,50533,47855,45925,44214,43022,43099,44689,44570,43804,45195,48101,47374
FR,2009,5,17,100,43096,41997,39328,36884,35837,35398,35161,36680,39493,42180,44105,45547,47406,44059,42142,40370,39266,39934,42286,43466,43675,45001,47847,46165
FR,2009,5,18,100,42136,41624,39389,37796,38438,41374,46719,51624,53703,54578,54986,55609,55832,54820,53612,51917,50444,49841,51388,50029,47959,48370,50460,48867
FR,2009,5,19,100,44254,43602,41547,39783,40050,42273,47391,52129,54197,54982,55362,55906,56216,55072,54050,52497,50959,50472,51468,49931,47935,48738,51103,49121
FR,2009,5,20,100,44418,43534,41330,39638,39787,41822,46406,50966,53364,54352,54752,55427,55634,54872,53739,52182,50532,49660,50036,48340,46508,47705,50130,48110
FR,2009,5,21,100,43276,42143,39466,36830,35545,34868,35082,37335,40191,42597,43825,45027,46995,44184,42726,41039,39866,40069,41652,42408,41737,42818,46092,44528
FR,2009,5,22,100,40402,39623,37528,35560,35620,36738,39257,42834,45810,47532,48010,49141,50268,48482,47334,45720,44777,44907,45852,44677,43169,44296,47760,46081
FR,2009,5,23,100,41424,40405,37994,35958,35353,35204,35924,38319,41660,44394,45260,46322,48155,45791,44596,43047,41983,42071,43387,42666,41356,42841,46437,45127
FR,2009,5,24,100,40806,39872,37104,34664,33759,32734,32695,34370,37155,39666,41407,42887,44723,42198,40555,39105,38190,38673,40813,41762,41593,43459,46616,44563
FR,2009,5,25,100,40132,39341,37121,35329,35801,38252,43356,48517,51442,53299,54289,55457,55958,55142,54606,53392,52154,51511,52422,50671,48303,47925,50221,47812
FR,2009,5,26,100,42895,41993,39806,38116,38294,40260,44868,50000,52840,54598,55298,56352,55970,54964,54312,52839,51300,50667,51609,49724,47231,47104,50446,48207
FR,2009,5,27,100,43268,42453,40442,38689,38986,40930,45507,50209,53273,54682,55354,56217,56178,55310,54465,52812,51659,50972,52448,51214,48672,49099,51373,48960
FR,2009,5,28,100,44504,43618,41430,39479,39532,41533,46765,51808,54171,55564,56370,57100,57082,55808,54897,53377,51792,51162,52333,50601,48031,48056,51014,48974
FR,2009,5,29,100,44046,43215,41092,39222,39280,40910,45853,50584,52851,54079,54461,55139,55591,54326,53079,51437,49873,49632,49828,48148,46004,46507,50433,48192
FR,2009,5,30,100,43117,41771,39197,36913,36115,35678,36809,39628,43020,45314,46004,46955,48647,46315,45057,43654,42477,42517,43653,42992,41458,42482,47103,46034
FR,2009,5,31,100,41322,40020,37171,34869,34072,32913,32965,34783,37680,39888,41323,42455,44228,41380,39740,38447,37607,38062,39427,40478,40144,41517,45860,44399
FR,2009,6,1,100,39803,38687,36199,34350,33758,33221,33858,35891,39278,41968,43634,45000,46757,44443,42951,41588,40626,41054,42939,43226,42548,43434,46874,44841
FR,2009,6,2,100,40362,39670,37668,36034,36676,38996,44527,49399,51969,53525,54590,55429,55809,55144,54580,53457,52061,51383,51925,50211,47893,47748,51291,48723
FR,2009,6,3,100,43664,42604,40607,38794,39154,40537,45258,49893,53037,54522,55285,56445,56602,55927,55461,53915,52735,52001,52749,50789,48214,48081,51214,48929
FR,2009,6,4,100,44053,43178,41007,39322,39417,40881,45945,50680,52991,54458,55319,55983,56233,55292,54684,53326,52023,51356,52398,50408,47900,47717,50956,48784
FR,2009,6,5,100,43853,43107,40806,39252,39427,41034,45962,50548,52782,54114,54849,55303,55330,53910,53187,51816,50218,49810,50588,48861,46668,46581,50026,47768
FR,2009,6,6,100,42910,41563,39052,37154,36467,36246,37182,40084,43451,45910,46822,47952,49607,46985,45345,43952,42787,42887,44215,43656,42277,42817,46873,45578
FR,2009,6,7,100,41107,40085,37364,35253,34329,33268,33461,35299,38130,40720,42343,43628,45219,42144,40520,39156,38396,39038,40949,41893,41703,42753,46332,44502
FR,2009,6,8,100,40068,39351,37287,35916,36476,38900,44403,49714,52513,53939,54955,56064,56491,55648,54648,53424,52140,51964,53743,52183,49080,47718,50598,48625
FR,2009,6,9,100,43762,43136,40920,39089,39492,41254,46317,51276,53593,55047,55672,56684,56731,55714,54928,53587,52239,51660,52767,50748,48088,47458,50915,48873
FR,2009,6,10,100,43559,42828,40687,38890,39041,40726,45756,50447,53705,55302,56259,57360,57514,56657,55718,54080,52994,52587,54162,52275,49403,48399,51445,49421
FR,2009,6,11,100,44599,43744,41502,39856,39689,41465,46735,51887,54329,55707,56143,56991,56899,55817,54929,53460,52058,51348,52284,50442,47695,47180,51394,49185
FR,2009,6,12,100,44226,43291,40950,39306,39246,40713,45932,50784,53231,54660,55241,55860,55943,54670,53774,52016,50430,50318,50641,48870,46427,46519,50760,48670
FR,2009,6,13,100,43390,41991,39309,37258,36399,35719,37081,39866,43445,45997,46924,47930,49541,47132,45953,44512,43486,43551,44534,43412,41784,42141,47252,45980
FR,2009,6,14,100,41626,40380,37663,35332,34394,33060,33338,35063,37976,40408,42156,43551,45425,42533,41040,39741,38973,39713,41532,42378,42185,42793,46750,44871
FR,2009,6,15,100,40392,39653,37511,35972,36662,39052,44041,49493,52928,54803,55949,56863,57111,56296,55432,54005,52618,51936,53165,51367,48393,47030,50355,48114
FR,2009,6,16,100,43206,42379,40363,38778,39102,40755,45640,50644,53104,54731,55634,56399,56639,55632,55249,53748,52453,51687,52250,50367,47590,46768,51045,48565
FR,2009,6,17,100,43571,42572,40249,38614,39052,40344,44770,49713,52831,54775,55803,56890,56934,56429,55681,54502,53242,52507,52866,51104,48380,47970,52072,49762
FR,2009,6,18,100,44756,43790,41540,39655,39820,41112,45996,51148,53838,55639,56521,57463,57552,56397,56262,55014,53647,53181,53744,51596,48736,47824,51781,49375
FR,2009,6,19,100,44341,43394,41113,39498,39586,41070,45804,50668,53499,55160,56013,56370,56588,55109,54057,52607,50859,50524,50842,48671,46271,46044,50250,48090
FR,2009,6,20,100,42994,41588,39244,37299,36626,36016,37096,39921,43228,45647,46663,47722,49425,46824,45484,43898,42889,42976,44019,42990,41427,41834,46576,45597
FR,2009,6,21,100,41290,40199,37531,35384,34433,33201,33352,34995,37827,40298,42195,43451,45240,42362,40732,39105,38351,38936,40787,41656,41280,41859,46380,44943
FR,2009,6,22,100,40406,39735,37559,36090,36781,38854,43961,48919,51699,53398,54351,55193,55277,54272,53947,52471,51273,50852,51881,50459,47549,46522,50816,48546
FR,2009,6,23,100,43689,42956,40830,39181,39553,41136,45969,50907,53149,54624,55517,56278,56540,55683,54956,53730,52411,51900,52799,51070,48309,47549,51723,49519
FR,2009,6,24,100,44182,43339,41124,39416,39538,41033,45712,50351,53575,55391,56130,57168,57197,56476,55652,54222,53025,52306,53151,51436,48710,48036,52298,49982
FR,2009,6,25,100,44897,43934,41644,39795,39938,41244,45861,50928,53540,55373,56513,57387,57745,56842,56287,54862,53637,52950,53549,51525,48769,48148,52158,49691
FR,2009,6,26,100,44620,43675,41422,39539,39631,40879,45351,50523,53366,55174,56237,56823,56944,55844,54827,53365,51902,51455,51562,49490,46957,46560,50802,48647
FR,2009,6,27,100,43374,42122,39489,37599,36766,36451,37541,40257,43473,46244,47173,48144,49750,47388,46318,44743,43885,43993,45022,44123,42358,42729,47974,46784
FR,2009,6,28,100,42175,40822,38030,35781,34991,33665,33796,35392,38369,41084,42914,44250,46158,43446,42053,40836,40104,40630,42430,43228,42825,43622,48401,46354
FR,2009,6,29,100,41339,40449,38364,36876,37654,39619,44141,49498,53052,55378,56882,57949,58471,57982,57558,56246,54764,54153,54643,53033,50406,49438,53827,50992
FR,2009,6,30,100,45819,44653,42284,40744,40985,42405,46694,52037,55057,57353,59010,60175,60508,59557,59399,58030,56688,55837,55710,53812,51263,50446,54806,51746
FR,2009,7,1,100,46289,45138,43046,41336,41418,43014,46852,51609,55671,58241,59690,61111,61047,60259,59847,58581,57264,56559,56496,54498,51704,50950,55397,52289
FR,2009,7,2,100,46718,45786,43481,41685,41891,43336,47480,52584,55843,58307,59634,60553,60576,59667,59295,57850,56558,55952,55957,53799,50910,50306,54009,51195
FR,2009,7,3,100,45897,45032,42740,41119,41374,42925,46550,51312,55022,57169,58264,58954,59149,58057,57480,55995,54509,53911,53925,51716,49233,48789,53348,50555
FR,2009,7,4,100,45169,43839,41280,39085,38464,38046,38933,41752,45167,47723,49110,49914,51606,49048,48088,46897,46028,46196,46839,45545,43652,43990,48752,47078
FR,2009,7,5,100,42429,41323,38792,36827,35874,34948,34802,36294,39042,41660,43440,44669,46466,43931,42679,41531,40730,41330,42621,43507,43084,43809,48397,45919
FR,2009,7,6,100,41328,40356,38361,37109,37966,40140,44126,48736,52552,54866,56143,57131,57383,56853,56197,54696,53521,52761,53314,51847,49075,48606,52380,49625
FR,2009,7,7,100,44778,43963,41642,40304,40662,42235,45782,50534,53618,55635,56843,57830,57698,56725,56279,54939,53609,52867,53565,51505,48701,48583,52223,49779
FR,2009,7,8,100,44402,43572,41444,39882,40287,41883,45442,49948,53268,55499,56603,57516,57375,56443,55997,54642,53304,52510,53341,51594,49036,48746,52394,49890
FR,2009,7,9,100,44915,44039,41847,40296,40446,42045,45581,50064,53282,55258,56434,57378,57225,56527,55804,54501,53378,52717,53231,51609,49082,48887,52705,50180
FR,2009,7,10,100,45295,44353,42069,40321,40730,42223,45652,50023,53175,55050,55992,56463,56582,55487,54603,52970,51537,51078,51459,49767,47609,47823,51772,49342
FR,2009,7,11,100,44288,43054,40424,38365,37733,37620,38168,40278,43945,46379,47479,48439,50021,47523,46450,45058,44195,44326,45249,44507,42961,43514,48029,46398
FR,2009,7,12,100,41798,40766,38320,36231,35318,34642,34197,35726,38378,40754,42598,43939,45646,43078,41723,40539,39640,40033,41508,42469,41980,43014,47593,45680
FR,2009,7,13,100,40866,40060,37888,36393,36529,37446,39476,42762,46063,48553,50043,51297,52509,51127,50436,48877,47946,47804,48125,47305,45066,44864,48390,46775
FR,2009,7,14,100,42470,41393,38853,36860,35921,35390,35273,36844,39620,42462,44219,45478,47221,44889,43489,42458,41726,42221,43641,44032,43114,43620,47283,45794
FR,2009,7,15,100,41450,40561,38423,37008,37864,40363,43744,48485,52413,55126,56505,57486,57725,57212,56758,55262,54021,53160,53459,52051,49387,49285,53013,50315
FR,2009,7,16,100,45274,44473,42248,40627,40853,42553,45510,50016,53574,56006,57474,58597,58867,58525,58243,57000,55597,54729,54849,52985,49861,49734,52395,49791
FR,2009,7,17,100,44807,43890,41636,39885,40102,42129,44875,49344,52797,55087,56213,56944,56898,55628,54586,52758,51166,50537,50890,49165,46505,46935,50019,47523
FR,2009,7,18,100,42511,41626,38976,37267,36588,36784,36876,39333,42502,45340,46415,47303,48724,46143,45018,43667,42725,42884,43986,43312,41872,42668,46515,44900
FR,2009,7,19,100,40346,39460,36917,34896,33934,33469,32836,34385,37007,39624,41469,43087,44922,42099,40646,39263,38514,39076,40648,41830,41554,42905,46502,44529
FR,2009,7,20,100,40021,39265,37252,35948,36741,39198,42506,47106,50730,53059,54555,55584,56151,55650,55132,53623,52399,51648,52352,50946,48633,48714,51851,49232
FR,2009,7,21,100,44342,43494,41251,39668,39855,41856,44698,49095,52805,55123,56646,57757,57956,57475,57310,55951,54539,53685,53949,52196,49425,49602,52398,49741
FR,2009,7,22,100,44857,43932,41686,39951,39924,42162,44936,49214,52911,55337,56727,57844,57675,57338,56955,55706,54242,53528,54090,52178,49438,49461,52077,49818
FR,2009,7,23,100,44695,43897,41714,40225,40275,42412,45275,49688,53320,55712,57160,58095,57890,56971,56400,54960,53678,52572,53005,51275,48484,48659,51571,49119
FR,2009,7,24,100,44126,43225,41037,39372,39545,41482,44110,48491,52004,54339,55499,55881,56307,55131,54370,52703,51066,50725,50814,48872,46244,46981,50359,48133
FR,2009,7,25,100,42818,41699,39125,37088,36531,36789,36726,39234,42482,45012,46245,47030,48573,46467,45522,44313,43308,43409,44321,43383,41981,43219,47065,45331
FR,2009,7,26,100,40615,39644,37063,34966,34085,33776,33043,34642,37535,39919,41747,42848,44744,42309,40809,39677,39016,39498,41054,41946,41762,43416,47126,44834
FR,2009,7,27,100,40000,39208,36950,35604,36254,38545,41335,45720,49413,52189,53407,54564,55013,54213,53512,52032,50476,49654,50458,49230,46686,46974,49885,47478
FR,2009,7,28,100,42504,41760,39664,38071,38131,40295,42600,46952,50517,52840,54059,55236,55184,54436,53943,52607,51325,50764,51159,49788,47086,48065,50787,48180
FR,2009,7,29,100,43138,42266,40144,38421,38535,40448,42777,47066,50579,53027,54294,55445,55704,54867,54571,53140,51959,51230,51701,49999,47559,48382,50763,48355
FR,2009,7,30,100,43297,42395,40131,38610,38577,40584,42800,46967,50506,52956,54155,54993,55126,54180,53631,52298,50995,49170,50702,48933,46631,47784,50293,47991
FR,2009,7,31,100,42920,41954,39623,37989,38057,40056,42010,45940,49407,51562,52636,53393,53691,52387,51607,50051,48758,48525,48958,47173,45124,46666,49211,46918
FR,2009,8,1,100,41992,40761,38228,36185,35507,35998,35727,37970,41000,43718,45168,46414,48127,45891,45103,43839,42963,43200,43951,43039,41697,42990,45674,44095
FR,2009,8,2,100,39571,38660,36244,34209,33378,33289,32297,33422,35781,38257,40149,41476,43299,40584,39213,37810,36886,37528,39093,40053,39992,41725,44398,42299
FR,2009,8,3,100,37841,37159,35046,33675,33970,36047,37977,41651,44979,47203,48240,49377,50150,48913,48016,46600,45429,45199,46128,45377,43346,44462,46960,44691
FR,2009,8,4,100,39969,39252,37074,35602,35664,37442,38977,42662,45805,48246,49623,50698,51259,50140,49452,48146,47244,46855,47622,46428,44326,45604,47907,45655
FR,2009,8,5,100,40724,39940,37651,35916,35882,37637,39306,42936,46381,48884,50294,51334,51944,50861,50351,48945,48054,47726,48289,46959,44755,46111,48505,46170
FR,2009,8,6,100,40933,40005,37815,36193,36232,37960,39538,43121,46601,49159,50535,51803,52417,51382,50785,49550,48611,48262,48803,47134,45149,46158,48196,45678
FR,2009,8,7,100,40926,40110,37941,36220,36215,37898,39657,43218,46596,48945,49982,50859,51385,49940,49001,47521,46399,46216,46872,45398,43783,45044,47086,45001
FR,2009,8,8,100,40092,39152,36756,35030,34464,35090,34782,36790,39822,42383,43597,44710,46402,44270,43386,41989,41251,41411,42393,41721,40698,42287,44915,43149
FR,2009,8,9,100,38637,37722,35367,33453,32678,32739,31678,32825,35316,37832,39575,40759,42415,39913,38718,37399,36718,37170,38658,39585,39814,41583,43934,41766
FR,2009,8,10,100,37234,36482,34391,33023,33329,35283,36763,40174,43653,45958,47214,48342,49377,48145,47356,45994,45028,44950,45783,44959,43433,44514,46420,44053
FR,2009,8,11,100,39321,38581,36511,34968,35018,36682,38163,41539,44947,47447,48463,49535,50223,48857,48201,46961,45893,45738,46501,45316,43658,44955,46994,44568
FR,2009,8,12,100,39771,39016,36785,35105,35104,36710,38212,41564,44976,47386,48629,49865,50729,49386,49003,47592,46745,46639,47443,46020,44190,45684,47495,45212
FR,2009,8,13,100,40318,39599,37263,35644,35575,37192,38773,42082,45625,48045,49319,50583,51379,50016,49399,48156,47168,46881,47620,46507,44809,45984,47774,45408
FR,2009,8,14,100,40508,39604,37411,35855,35739,37440,38868,42059,45590,47989,49217,50287,51333,49931,49122,47766,46749,46620,47155,45808,44312,45773,47635,45270
FR,2009,8,15,100,40280,39287,36816,34911,34203,34439,33814,35696,38520,40857,42345,43540,45647,43335,42367,41324,40550,40830,41680,41757,41358,43090,45610,43692
FR,2009,8,16,100,39054,38180,35715,33772,33051,33150,32226,33375,35976,38509,40359,41831,43764,41342,40316,39237,38544,39169,40466,41361,41866,43724,45718,43401
FR,2009,8,17,100,38584,37861,35745,34336,34670,36674,38771,42201,45877,48283,49668,50995,52163,51089,50573,49230,48252,47838,48566,47577,46273,47119,48768,46194
FR,2009,8,18,100,41145,40288,38309,36811,36811,38614,40403,43664,47366,49847,51300,52627,53447,52298,51965,50716,49723,49303,49962,48437,47206,47999,49712,46983
FR,2009,8,19,100,42226,41453,39128,37489,37462,39352,41144,44403,48010,50790,52232,53736,54652,53485,53076,51812,50997,50512,51015,49597,48339,49014,50661,47857
FR,2009,8,20,100,42930,42024,39742,38235,38073,40006,41905,45292,48978,51548,53159,54332,55207,53960,53195,51732,50616,50115,50707,49093,48185,48206,49627,47020
FR,2009,8,21,100,42315,41580,39332,37818,37992,39823,41859,44904,48319,50627,51679,52651,53233,51812,51135,49766,48608,48436,48738,47363,46728,47304,49009,46669
FR,2009,8,22,100,41663,40792,38429,36634,35958,36498,36680,38241,41183,43793,44923,46065,47897,45810,45064,43994,43242,43396,44307,43567,43384,44189,46531,44483
FR,2009,8,23,100,40007,39032,36546,34813,34117,34071,33397,34305,36897,39228,41152,42408,44270,41945,40790,39730,39059,39636,41164,42136,43343,44517,46609,44312
FR,2009,8,24,100,39603,38844,36856,35652,36351,38944,41916,45422,49327,51794,53382,54932,55599,54725,54381,53013,51755,51091,51640,50527,50230,48783,50438,47973
FR,2009,8,25,100,43163,42447,40309,39076,39277,41306,44298,47785,51345,53590,54832,55853,55700,54799,54291,52778,51570,51045,51675,50365,49867,48609,50139,47783
FR,2009,8,26,100,43103,42255,40366,38828,38918,41296,44027,47288,50815,53089,54388,55515,55624,55030,54452,53103,51906,51390,52178,50638,50095,49540,50842,48565
FR,2009,8,27,100,43873,43033,40804,39369,39479,41802,44552,47848,51506,53874,55338,56532,56879,56110,55532,54203,52919,52226,52669,51137,50858,49966,51307,48976
FR,2009,8,28,100,44262,43455,41186,39655,39932,42129,44987,48158,51581,53721,54724,55622,55926,54685,53764,52166,50918,50508,50892,49085,49219,48242,50151,47660
FR,2009,8,29,100,42661,41335,38843,36753,36205,36715,37181,38727,41748,44424,45524,46595,48184,45787,44846,43596,42575,42893,43903,43323,44066,43704,46204,44723
FR,2009,8,30,100,40302,39135,36699,34659,33931,34015,33708,34030,36846,39454,41348,42669,44613,41950,40680,39225,38438,39110,40832,42180,44380,44252,46449,44266
FR,2009,8,31,100,39776,39208,37002,35607,36270,39412,43556,47101,50634,52856,54329,55719,56225,55945,55467,54097,52808,52090,52721,51530,51804,49952,51396,49224
FR,2009,9,1,100,44484,43617,41536,39907,40138,42637,46606,50488,53764,55946,57279,58292,58032,57263,56857,55662,54167,53084,54338,52970,52329,49818,51171,48757
FR,2009,9,2,100,43808,43072,41004,39235,39619,42353,47141,50580,53614,55450,56517,57637,57158,56443,55750,54519,53203,52755,54030,53025,52869,49764,50884,48800
FR,2009,9,3,100,44027,43557,41252,39841,39900,42526,47909,51668,53555,55525,56739,57505,57309,56199,55773,54547,52981,52510,53847,52797,52599,49657,50721,48786
FR,2009,9,4,100,43793,43111,41132,39481,39827,42543,48258,51878,54336,55828,56507,57035,56611,55258,54126,52659,51077,50661,51253,50186,50951,48441,50066,48134
FR,2009,9,5,100,42875,41659,39139,37207,36736,37362,38599,39698,43022,45569,46482,47493,49126,46454,45116,43626,42795,42966,44249,44175,45900,44389,46850,45455
FR,2009,9,6,100,40883,39858,37312,35139,34359,34422,34623,34953,37635,40296,42025,43254,45194,42235,40621,39087,38405,39124,41351,42916,45908,44017,45849,44117
FR,2009,9,7,100,39875,39208,37258,35763,36524,40042,46277,49836,51930,53415,54362,55050,55741,54610,54248,53189,51986,51338,52635,51811,52326,49057,50374,48254
FR,2009,9,8,100,43372,42788,40691,39128,39478,42243,48407,51544,53484,54856,55852,56721,57008,56298,56038,54833,53650,52949,53661,52639,53347,50096,51315,48809
FR,2009,9,9,100,43997,43196,41084,39512,39745,42541,47989,50972,53894,55477,56313,57200,57291,56723,56007,54704,53580,53025,54024,53343,53413,50212,51397,48967
FR,2009,9,10,100,44113,43448,41429,39864,40038,42853,48865,52257,54350,55686,56553,57369,57072,56297,55646,54500,53298,52658,54036,52864,53277,49820,50855,48795
FR,2009,9,11,100,43950,43249,41290,39571,39675,42496,48667,51761,53824,55234,55713,56410,56203,54833,53950,52498,50842,50762,51344,50895,51369,48627,50184,48043
FR,2009,9,12,100,42849,41682,39195,37318,36787,37600,39270,40334,43608,46099,46683,47811,49186,46685,45579,44158,43275,43482,44828,45136,46261,44399,46685,45453
FR,2009,9,13,100,40881,39884,37302,35070,34417,34616,35210,35075,37882,40585,42274,43521,45367,42531,41002,39639,38976,39922,42315,44696,46410,44150,46008,44154
FR,2009,9,14,100,40015,39540,37438,36076,36345,40436,47321,50570,52574,53810,54656,55232,55474,54755,53858,52504,51244,50861,52879,53202,52465,48816,49839,48181
FR,2009,9,15,100,43456,42781,40566,38920,39167,42389,49091,52728,54551,55692,56209,56758,56583,55426,54766,53508,52339,52262,53866,54015,53079,49379,50619,48427
FR,2009,9,16,100,43765,43017,40887,39399,39618,42413,48797,52447,55367,56694,57467,58291,57849,56566,55672,54374,53256,53064,55187,55491,53751,49771,50986,48987
FR,2009,9,17,100,44379,43709,41572,39763,39882,42987,49770,53516,55244,56440,56874,57493,56989,56056,55139,53770,52495,52253,54167,54606,53452,49652,50808,48637
FR,2009,9,18,100,44009,43412,41134,39506,39793,42478,49183,52735,54692,55814,56314,56602,56558,54953,53926,52179,50662,50778,52019,52432,51576,48603,49995,48284
FR,2009,9,19,100,43149,41801,39188,37297,36711,37392,39097,40415,43960,46326,47148,48238,49647,47093,45709,44267,43432,43717,45383,47055,46503,44188,46916,45603
FR,2009,9,20,100,41162,39995,37398,35221,34255,34527,35472,35659,38385,41185,43137,44504,46155,43011,41189,39606,38704,39552,42384,45607,46631,44259,46064,44359
FR,2009,9,21,100,40169,39484,37337,35840,36485,40141,47279,51120,53168,54339,54974,55687,55893,54970,54037,52637,51278,50870,52699,53890,52748,48726,50140,48406
FR,2009,9,22,100,43528,42871,40903,39085,39327,42414,49397,53340,54682,55689,56066,56724,56395,55536,54901,53510,52256,51681,52946,54221,53296,49434,50766,48685
FR,2009,9,23,100,43781,42898,40915,39293,39593,42400,48777,52086,54546,55667,56134,56894,56740,55925,55042,53581,52298,51719,53261,54468,53375,49341,50438,48601
FR,2009,9,24,100,43772,42860,40955,39230,39535,42493,49328,53106,54665,55603,56246,56909,56760,55734,55163,53860,52437,51789,53428,54987,53261,49330,50430,48496
FR,2009,9,25,100,43959,43072,41081,39322,39554,42486,49131,52872,54217,54952,55358,55767,55674,54159,53228,51742,50190,50031,51264,52810,51700,48542,50315,48453
FR,2009,9,26,100,43092,41953,39564,37538,36916,37798,39800,41338,44389,46495,47159,47955,49567,46825,45624,44044,43080,43234,44892,47649,46708,44418,46934,45557
FR,2009,9,27,100,41420,40332,37798,35649,34664,34992,35807,35995,38661,41250,42817,44007,45794,42799,41095,39567,38708,39513,42155,46832,46705,44166,45928,44388
FR,2009,9,28,100,40412,39784,37863,36398,37163,40677,47937,51845,53260,54292,54825,55457,55636,54797,54041,52642,51421,50958,52926,55774,52834,48968,50476,48627
